mjd mjd_err filter instrument id_epoch uJy.0 duJy.0
60514.94 0.0006944444444444445 g.sdss LT "" 77.15729771469182 4.974514818939483
60514.94 0.0006944444444444445 u.sdss LT "" 130.63839885512394 15.641913548373779
60514.94 0.0006944444444444445 r.sdss LT "" 55.67568498422584 4.102336073181148
60514.95 0.0006944444444444445 i.sdss LT "" 66.59900931289411 3.0669977210408317
60515.24807869992 0.06268522215395933 g.ztf ZTF "" 77.83456641146793 3.47963522100377
60515.263709499966 0.014137722107989248 r.ztf ZTF "" 66.52999082333321 4.727703828911048
60515.368479 0.015522222223808058 o.atlas ATLAS "" 48.06946860616691 9.80177979563637
60515.504236910776 0.36020573368659825 UVW2.uvot UVOT 12 91.57459696246437 5.500712390676054
60515.50589796923 0.36107763219843036 UVM2.uvot UVOT 12 106.70636126611275 6.9258600804704225
60515.50718533334 0.361575453014666 UVW1.uvot UVOT 12 100.26346342896578 7.131805571337994
60516.24881944992 0.05537037227622932 g.ztf ZTF "" 81.07724870230203 2.6624004733281312
60516.2986689501 0.07840277233481174 r.ztf ZTF "" 61.159446230564235 2.9621807992221214
60517.21295720013 0.011105322300863918 g.ztf ZTF "" 76.98446126890035 2.881353232564041
60517.21468694847 0.09865547462686663 UVM2.uvot UVOT 13 117.83889868319842 14.966556721351536
60517.215365593416 0.09853538230163394 UVW1.uvot UVOT 13 105.10933943939938 14.264348660898714
60517.23361109989 0.00034722222335403785 i.ztf ZTF "" 37.74077094085914 11.667516872268324
60517.304236100055 0.00034722222335403785 r.ztf ZTF "" 66.22048443127325 6.3711835753243635
60517.4893355 0.014261722222727258 o.atlas ATLAS "" 39.25323013891897 13.973273921119675
60517.86977863232 0.7545378508402791 UVW2.uvot UVOT 13 107.80089354607703 8.366798470852103
60517.95 0.0006944444444444445 g.sdss LT "" 89.40812945390455 3.2939172171686804
60517.95 0.0006944444444444445 u.sdss LT "" 111.70454628556935 8.230695139098094
60517.95 0.0006944444444444445 i.sdss LT "" 60.73901838372471 2.237708132695294
60517.95 0.0006944444444444445 r.sdss LT "" 69.44893159350683 2.558593193785153
60518.25264464994 0.014646972318587359 g.ztf ZTF "" 82.1073976525265 2.3753508706159034
60518.297118050046 0.010231472107989248 r.ztf ZTF "" 64.3238301715892 3.0186648438893835
60518.3692525 0.010119722224771976 o.atlas ATLAS "" 60.14697910518103 8.94818964760493
60519.31847225013 0.02032407212391263 r.ztf ZTF "" 62.850331938897156 3.505157590046713
60519.32514470001 0.07002892230957514 g.ztf ZTF "" 76.52130956921161 3.7109312639647354
60519.33476082027 0.0006178561379783787 UVM2.uvot UVOT 14 84.57483045159785 14.117410043733498
60519.33577778971 0.00034433184191584587 UVW1.uvot UVOT 14 113.60118308303421 18.159903572466767
60519.3941085 0.021217722223809687 o.atlas ATLAS "" 61.944474358760985 7.8031044098316
60519.47337219491 0.14052662036920083 UVW2.uvot UVOT 14 91.11033237899187 7.820087079840706
60520.3077777999 0.001053222244081553 g.ztf ZTF "" 78.65110207995968 3.3171010368416685
60520.32763890014 0.068645822138933 r.ztf ZTF "" 65.92748389052204 3.2002742394309167
60520.371855499994 0.011759722223359859 o.atlas ATLAS "" 59.57570919841317 9.425008447460545
60520.94 0.0006944444444444445 r.sdss LT "" 57.76510524126666 3.192217685370548
60520.95 0.0006944444444444445 g.sdss LT "" 88.58843079603649 4.895577603904519
60520.95 0.0006944444444444445 i.sdss LT "" 63.60156013018637 2.3431680679509057
60520.95 0.0006944444444444445 u.sdss LT "" 94.63915389727147 13.074882298645598
60521.22829859983 0.00034722222335403785 i.ztf ZTF "" 53.985519145619826 10.048299121118289
60521.257656249916 0.07184607235103613 g.ztf ZTF "" 80.0476540100367 3.1554164875033015
60521.28913189983 0.00034722222335403785 r.ztf ZTF "" 68.35242182000799 5.219883603082868
60521.38351 0.010398222220828757 o.atlas ATLAS "" 51.811232361281164 27.82489385634481
60521.40339437571 0.22754984537459677 UVW2.uvot UVOT 15 79.39746719879415 5.6859242895896545
60521.40636482404 0.22752710413260502 UVM2.uvot UVOT 15 95.78571968837888 7.3660889873045585
60521.40932321692 0.22749256275346852 UVW1.uvot UVOT 15 95.72492662236641 7.059125165862998
60522.30420139991 0.00034722222335403785 g.ztf ZTF "" 72.28181102612145 4.749374525734445
60522.35287 0.010717222223320277 o.atlas ATLAS "" 63.336410668464936 18.589659930949068
60523.387119 0.01168722222064389 o.atlas ATLAS "" 51.78489159802105 6.868750512626477
60524.22708909982 0.011325222229061183 r.ztf ZTF "" 56.981076161120235 2.5493562758506174
60524.25414355006 0.05041667215846246 g.ztf ZTF "" 70.71691177200246 2.2396683211061834
60524.29167820001 0.00034722222335403785 i.ztf ZTF "" 35.12946674208276 10.179596927389698
60524.352081000005 0.01248522222522297 o.atlas ATLAS "" 59.154867028060366 6.105556011223534
60525.21800344996 0.0244386722552008 g.ztf ZTF "" 75.9684694022226 2.6911348395648997
60525.275341450004 0.012193272144941147 r.ztf ZTF "" 59.103444607741686 3.145999751048236
60525.350649500004 0.010299722223862773 o.atlas ATLAS "" 55.55698248429471 8.567943500266482
60526.25058449991 0.05118632225639885 g.ztf ZTF "" 82.50026743837809 2.4079666577290317
60526.2563426001 0.018842622193915304 r.ztf ZTF "" 61.67248150521783 2.4423273044463985
60526.337547 0.016568222225032514 o.atlas ATLAS "" 59.65042894959923 6.92068898154755
60527.21329279989 0.0069039222071296535 g.ztf ZTF "" 81.93451699558929 2.696443165715739
60527.25329279993 0.013153922300261911 r.ztf ZTF "" 70.96017015028674 3.364017814934778
60527.3552665 0.018914722222689306 o.atlas ATLAS "" 69.16290887358375 6.98989071462344
60528.184803199954 0.00034722222335403785 i.ztf ZTF "" 29.207039646458032 11.283539430602938
60528.21018121839 0.0030250503405113705 UVW2.uvot UVOT 16 72.88384582596909 5.165663929684003
60528.24802084989 0.008530072191206273 r.ztf ZTF "" 66.82036759027551 3.630634409666398
60528.266116899904 0.042528922225756105 g.ztf ZTF "" 77.40062256912388 3.6924163023285015
60528.3358255 0.020727722221636213 o.atlas ATLAS "" 66.26526180662978 6.804725789035578
60529.2215741002 0.00034722222335403785 g.ztf ZTF "" 74.50110517833409 3.668334333338174
60529.27201965009 0.0036284721209085546 r.ztf ZTF "" 56.656353276350515 3.4945355422723394
60529.3166825 0.01695172222389374 o.atlas ATLAS "" 64.31500660673154 10.46962517798676
60529.88 0.0006944444444444445 u.sdss LT "" 86.3119341817835 7.949622919778318
60529.88 0.0006944444444444445 r.sdss LT "" 66.32321477890882 2.443437530709726
60529.88 0.0006944444444444445 g.sdss LT "" 80.05288886672298 3.686571771112508
60529.89 0.0006944444444444445 i.sdss LT "" 64.19005812037044 2.364849135142182
60530.22144674999 0.036527772223053034 g.ztf ZTF "" 73.593213966354 2.4281535632188276
60530.23642940004 0.009056722068635281 r.ztf ZTF "" 60.54272173708393 2.6295422801784447
60530.306580000004 0.016744222226407146 c.atlas ATLAS "" 73.81270355932995 6.319989890586213
60531.18992480007 0.01346642223506933 g.ztf ZTF "" 69.69423603551607 2.64777066897451
60531.217499999795 0.00034722222335403785 i.ztf ZTF "" 35.235613489666704 8.75543619592174
60531.256782399956 0.011678222123009618 r.ztf ZTF "" 57.547355327100384 3.0396694594411477
60531.3518385 0.016884722223039716 o.atlas ATLAS "" 59.910011657055506 8.134651561408402
60532.19417819986 0.0006944444467080757 r.ztf ZTF "" 62.00695032154329 3.485536202431495
60532.22630790016 0.0006944444467080757 g.ztf ZTF "" 69.69388552044688 3.089773369005099
60532.3429585 0.020306722220993834 o.atlas ATLAS "" 50.7666798238342 7.876508345776189
60532.54084053732 0.0022498088437714614 UVW2.uvot UVOT 17 90.590958192329 6.914607436783241
60532.54540061908 0.0022498727739730384 UVM2.uvot UVOT 17 91.8932886391542 7.840854310037029
60532.5495556495 0.0018439916311763227 UVW1.uvot UVOT 17 97.37567760142913 7.960483551995202
60532.98 0.0006944444444444445 r.sdss LT "" 61.04717464054016 2.811326285934239
60532.98 0.0006944444444444445 g.sdss LT "" 86.17415011560237 3.968466269152344
60532.98 0.0006944444444444445 u.sdss LT "" 97.29059264729435 8.06471525945578
60532.98 0.0006944444444444445 i.sdss LT "" 62.44070083067231 2.300400430860912
60533.20072920015 0.0006944444467080757 r.ztf ZTF "" 63.596834106162554 9.440405992158947
60533.23811340006 0.0006944444467080757 g.ztf ZTF "" 74.84864766194518 3.465164813146734
60533.3388155 0.010187722225964535 o.atlas ATLAS "" 66.27736108714912 9.127846711935238
60534.25771989999 0.0006944444467080757 g.ztf ZTF "" 73.71475635030752 5.464553096239673
60534.319709999996 0.009615222221327713 o.atlas ATLAS "" 68.48935824382896 10.016226078377006
60535.17348380014 0.00034722222335403785 i.ztf ZTF "" 39.12357938852645 10.40808068499871
60535.20719909994 0.011250022354943212 g.ztf ZTF "" 76.51711544587764 3.2768441866521782
60535.252691 0.009901622099278029 r.ztf ZTF "" 62.04652742554632 3.910428772183485
60535.315856999994 0.020107222222577548 o.atlas ATLAS "" 41.928346136843324 9.671526361397872
60535.81805504807 0.003320410341984825 UVW2.uvot UVOT 18 80.60265378941473 6.033922041650503
60535.82476846409 0.0033204742685484234 UVM2.uvot UVOT 18 88.86838905086378 6.896372053352817
60535.831108752456 0.0029420478240353987 UVW1.uvot UVOT 18 78.22125957449657 5.920321861940811
60536.212106500054 0.01481482225790387 r.ztf ZTF "" 61.36825385280535 3.6681447206890616
60536.26784720016 0.023379622281936463 g.ztf ZTF "" 80.73735244368508 3.778689563779688
60536.3358435 0.015531722223386168 o.atlas ATLAS "" 27.013374786556685 8.216980538191194
60537.24262729986 0.02016202222876018 r.ztf ZTF "" 66.72551280992023 3.923804586963043
60537.25477430015 0.0673206222927547 g.ztf ZTF "" 78.91314065597325 4.608531415367315
60537.328637 0.021920222221524455 o.atlas ATLAS "" 41.27100734812562 12.471118831722737
60537.9 0.0006944444444444445 g.sdss LT "" 78.59175897771269 4.343141103702293
60537.9 0.0006944444444444445 i.sdss LT "" 56.424506444488756 2.598444548372526
60537.9 0.0006944444444444445 r.sdss LT "" 54.65948920949234 3.5240275012444875
60537.9 0.0006944444444444445 u.sdss LT "" 79.44578285481059 8.048949713320068
60538.185555600096 0.00034722222335403785 i.ztf ZTF "" 48.18216046621524 13.316458801760374
60538.263125000056 0.025706022068334278 r.ztf ZTF "" 63.75919432087237 4.508463599338388
60538.26571179996 0.06101272234081989 g.ztf ZTF "" 81.57160174745285 4.289215616952205
60538.322386 0.010955222220218275 o.atlas ATLAS "" 54.68963056375292 10.967347262296718
60538.37707372026 0.0032683107565389946 UVW2.uvot UVOT 19 93.11638507214563 6.679204985389589
60538.38367425316 0.0032683746867405716 UVM2.uvot UVOT 19 103.73914050890384 7.666836010409145
60538.390036377925 0.0030288809321064036 UVW1.uvot UVOT 19 92.4894505201391 6.500610895169164
60539.31478009978 0.00034722222335403785 r.ztf ZTF "" 61.02008547621999 11.95911427321942
60540.25515049999 0.06150462224468356 g.ztf ZTF "" 69.79274269623981 4.533522948717254
60540.25718169985 0.018975722159666475 r.ztf ZTF "" 62.48523563677557 4.586512027683511
60540.3503895 0.036722722223203164 o.atlas ATLAS "" 54.79543963237802 12.851389124808492
60541.328534500004 0.012679722221946577 o.atlas ATLAS "" 50.73952372172465 25.45339391570665
60542.354714 0.010585222225927282 o.atlas ATLAS "" 64.49528685469497 27.65428042631459
60542.847477060335 0.13236915870947996 UVW2.uvot UVOT 20 76.68150179730874 5.086420762436958
60542.850472364385 0.1319054384584888 UVM2.uvot UVOT 20 83.63623272487831 6.134382484688267
60542.853378658365 0.13135487874387763 UVW1.uvot UVOT 20 73.39643932803472 5.2007562707520245
60543.22896989994 0.00034722222335403785 i.ztf ZTF "" 48.938133651338134 14.283780213054227
60543.23098380002 0.02903932218760019 r.ztf ZTF "" 67.12359795292332 5.193232519703924
60543.25336804986 0.07172457224078244 g.ztf ZTF "" 78.27756853875455 6.923454103060114
60543.3408065 0.030048722223000368 o.atlas ATLAS "" 57.122411089707676 13.576783300796698
60544.19291085005 0.02947337229124969 g.ztf ZTF "" 74.52055309916837 3.238589396753695
60544.264606500044 0.0166435223291046 r.ztf ZTF "" 66.51254361882403 4.265766676085033
60545.202829899965 0.02557292233541375 g.ztf ZTF "" 68.45876972114331 3.4533121424277584
60545.265752300154 0.022395822241378482 r.ztf ZTF "" 56.98219163663394 5.976948028268359
60545.2978345 0.01001972222366021 o.atlas ATLAS "" 54.91662820023065 8.710065962705166
60546.241793999914 0.015671322144044098 r.ztf ZTF "" 52.230224484094805 4.518886613510741
60546.24904514989 0.07940397227503126 g.ztf ZTF "" 66.44638803148901 4.003795481599977
60546.276481499895 0.00034722222335403785 i.ztf ZTF "" 35.06752611197244 21.370507099018734
60547.22986109997 0.011435222135332879 r.ztf ZTF "" 60.93576054738011 3.6437305966946485
60547.23517360003 0.06328702231257921 g.ztf ZTF "" 70.21111854380445 3.710761394887507
60548.228258100105 0.0697280222302652 g.ztf ZTF "" 74.23560974155487 2.4968580092257397
60548.233344899956 0.014375022168678697 r.ztf ZTF "" 61.03321620084998 2.925245649796896
60549.176047450164 0.01072337224468356 g.ztf ZTF "" 79.48256983646999 2.788670201673954
60549.20953699993 0.011770822129619773 r.ztf ZTF "" 62.391059240775164 3.2531010350533442
60549.25018520001 0.00034722222335403785 i.ztf ZTF "" 56.96430317104037 15.056309484925542
60549.3074875 0.022139722223073477 o.atlas ATLAS "" 54.51556487523383 10.196774463278999
60549.411665547406 0.20472479925956577 UVW2.uvot UVOT 21 74.74586943589125 5.6119682844572
60549.41443667387 0.20286069516805583 UVM2.uvot UVOT 21 88.44812086422755 6.860034320953259
60549.41713756924 0.20092789261616417 UVW1.uvot UVOT 21 78.64602649511691 5.82489114360862
60550.206249999814 0.049837922233564314 g.ztf ZTF "" 79.87269555790324 2.4554702243082644
60550.211487299995 0.0063715221112943254 r.ztf ZTF "" 57.326675256270036 3.0490273408928594
60551.22030674992 0.06723957231588429 g.ztf ZTF "" 74.4186682415658 3.078332685910345
60551.23337959987 0.004583322232065257 r.ztf ZTF "" 59.42404812456517 3.275155279375825
60552.219797449885 0.06520257217198377 g.ztf ZTF "" 75.15214476833144 2.560843004150684
60552.241458350094 0.025763872334209736 r.ztf ZTF "" 60.68037288947783 3.1399954034392654
60553.19434024999 0.0008217720533139072 g.ztf ZTF "" 71.98773933469796 3.6228094192472917
60553.24074070016 0.00034722222335403785 r.ztf ZTF "" 62.45122373766001 5.6946197321881415
60553.273962 0.019467222220555414 o.atlas ATLAS "" 49.45336736459135 9.478049436452086
60554.15942130005 0.00034722222335403785 i.ztf ZTF "" 38.28339735758757 9.384117074723436
60554.2985995 0.01428072222188348 o.atlas ATLAS "" 49.486684936675466 6.988193215502816
60555.1785300998 0.00034722222335403785 r.ztf ZTF "" 63.62401264080324 4.450089301182068
60555.21305559995 0.00034722222335403785 g.ztf ZTF "" 73.57944140645535 4.446562487742735
60555.3845075 0.015947722225973848 o.atlas ATLAS "" 57.704301942907406 9.026486575706397
60556.3052755 0.017312722222413868 o.atlas ATLAS "" 61.96958634576942 9.110454961704464
60557.18346645008 0.010329872158763465 g.ztf ZTF "" 70.7733918224045 2.778575321760617
60557.23120369995 0.007673622130823787 r.ztf ZTF "" 63.9898272478805 3.136776639054094
60557.303422 0.014831222222710494 o.atlas ATLAS "" 66.98429747208772 8.841236855173381
60557.35527706647 0.20146161114462302 UVW2.uvot UVOT 22 69.62325142784816 5.823817806934158
60557.35854364065 0.20030825014328002 UVM2.uvot UVOT 22 81.00452365371706 7.432066720356527
60557.36188909198 0.19923312717219233 UVW1.uvot UVOT 22 73.7024712617548 6.256084386231709
60558.187743050046 0.005694472252798732 r.ztf ZTF "" 57.07081803210552 3.6481905126821155
60558.196203700034 0.042523122181592043 g.ztf ZTF "" 60.06654535208095 3.3936928805888624
60558.2836445 0.017630722220928874 o.atlas ATLAS "" 59.31803360370729 7.52812165609556
60559.18207179988 0.00034722222335403785 g.ztf ZTF "" 69.05551738689998 4.701560225667473
60559.209791650064 0.012303272284043487 r.ztf ZTF "" 54.15241908765938 3.4129810672564584
60559.297227 0.013215222224971512 o.atlas ATLAS "" 49.911641318288794 11.647562902327024
60560.3253155 0.018026722224021796 o.atlas ATLAS "" 60.27969771466005 9.196428453841577
60561.17467015004 0.0008159722419804893 r.ztf ZTF "" 57.452630260300474 3.8124855716247206
60561.267696800176 0.00034722222335403785 g.ztf ZTF "" 68.3919640281571 9.734101147886749
60561.2944675 0.01765772222643136 o.atlas ATLAS "" 36.25619165820528 10.87463610359523
60562.18766779988 0.035885422279534396 g.ztf ZTF "" 77.57085705151901 4.716491594624011
60562.1940394002 0.00034722222335403785 i.ztf ZTF "" 34.23225067597317 13.41158025020398
60562.25512730004 0.00034722222335403785 r.ztf ZTF "" 68.22218990410936 9.050187241334571
60562.3207065 0.01727872222181759 o.atlas ATLAS "" 50.89129798961483 11.388538548838056
60563.263761600014 0.00034722222335403785 g.ztf ZTF "" 57.599230872100236 43.97626404138198
60563.2861195 0.01085672222325229 o.atlas ATLAS "" 40.071709631095736 9.912390443168674
60563.428215341184 0.1700468953458767 UVW2.uvot UVOT 23 84.78534639751264 5.550951423371679
60563.43015490825 0.17016245524428086 UVM2.uvot UVOT 23 91.05205490807673 6.738365455958027
60563.43195605972 0.1701392166723963 UVW1.uvot UVOT 23 74.0712173004172 5.514382899139374
60565.164166700095 0.00034722222335403785 i.ztf ZTF "" 38.7473494821759 15.56765747543981
60565.23203699989 0.00034722222335403785 g.ztf ZTF "" 74.99745457632787 7.687292919217495
60565.259866849985 0.0008159722419804893 r.ztf ZTF "" 52.559976829367734 6.40515759834738
60565.295429000005 0.009615222221327713 o.atlas ATLAS "" 52.20581461680249 10.347267485877925
60566.182696750155 0.009351872162369546 r.ztf ZTF "" 69.63492745568946 6.297881548309629
60566.19475689996 0.056909722297859844 g.ztf ZTF "" 80.17399215091973 6.880857298392892
60566.316441 0.004645222223189194 o.atlas ATLAS "" 62.22569012391008 17.625222033161226
60567.16807869985 0.008020822213438805 r.ztf ZTF "" 62.96422531725693 3.7939066772126155
60567.23510994995 0.019021972104383167 g.ztf ZTF "" 74.21300226620221 5.239993511083853
60567.292725499996 0.011012722225132165 o.atlas ATLAS "" 43.86433929722627 11.984007594056747
60568.19007525011 0.004508072299358901 r.ztf ZTF "" 55.325021751898994 5.462340815752706
60568.19986109994 0.0605324222924537 g.ztf ZTF "" 64.47056816469228 5.398849883516025
60568.22143519996 0.00034722222335403785 i.ztf ZTF "" 42.43604871116158 16.710747456624706
60568.298882999996 0.011550222221558215 o.atlas ATLAS "" 51.52679927793751 14.808791984379354
60569.15524310013 0.00034722222335403785 g.ztf ZTF "" 67.34906815093109 9.45462214190368
60569.17977429996 0.0052951222969568335 r.ztf ZTF "" 45.351846408473676 7.158003495966298
60569.332552 0.010306222226063255 o.atlas ATLAS "" 32.91706621216484 22.384929825515773
60570.21510887834 0.002973205420857994 UVW2.uvot UVOT 24 70.72789681605256 6.350042924525541
60570.221124628115 0.0029732054244959727 UVM2.uvot UVOT 24 77.90116213660417 7.521751177868084
60570.22701989711 0.0028510644660855178 UVW1.uvot UVOT 24 74.46198648293581 6.176934083083485
60571.136388900224 0.00034722222335403785 g.ztf ZTF "" 67.50625201406282 8.545002208946702
60571.20059605013 0.02215857223927742 r.ztf ZTF "" 49.29625975065319 8.592179396372364
60572.14887730009 0.007939822295156773 g.ztf ZTF "" 65.59538517548376 6.155201830744201
60572.18979745009 0.005619172261503991 r.ztf ZTF "" 55.11862830148628 4.864118847667376
60572.24196759984 0.00034722222335403785 i.ztf ZTF "" 56.3063191758118 22.05803565391488
60572.336606 0.01080622222434613 o.atlas ATLAS "" 64.1483613865791 23.211269990122535
60573.2620425 0.012648722222365905 o.atlas ATLAS "" 52.839316162951256 14.085643578770922
60574.271645 0.013732222221733537 o.atlas ATLAS "" 53.99521091940406 27.48476168685084
60575.1417129999 0.00034722222335403785 g.ztf ZTF "" 74.29410345915127 4.253948539957203
60575.202974500135 0.00034722222335403785 r.ztf ZTF "" 58.73909660665244 7.716562954838471
60575.21643520007 0.00034722222335403785 i.ztf ZTF "" 40.47242731853211 16.16163311485621
60575.259155 0.010589222220005468 o.atlas ATLAS "" 43.74702511507176 21.025992087101145
60576.131284699775 0.00034722222335403785 g.ztf ZTF "" 70.70570109656263 4.051464323279317
60576.16548610013 0.00034722222335403785 i.ztf ZTF "" 34.13154386323365 10.800669759356728
60576.177812499925 0.00034722222335403785 r.ztf ZTF "" 54.1737612993442 5.384092523717701
60576.300075499996 0.03902772222136264 o.atlas ATLAS "" 46.84712525988503 12.37393084049657
60577.23650459992 0.00034722222335403785 g.ztf ZTF "" 66.8544699732746 7.978694358516296
60577.2393633998 0.00034722222335403785 r.ztf ZTF "" 59.22262905096252 8.0037294333237
60577.2411755 0.010355722224630881 c.atlas ATLAS "" 56.06567665709313 7.084564656975645
60577.75888731726 0.003204654058208689 UVW2.uvot UVOT 25 67.96833529885184 5.6514255426988695
60577.76535996298 0.0032046544110926334 UVM2.uvot UVOT 25 82.68481646061171 6.823698309008813
60577.7714723149 0.0028443604896892793 UVW1.uvot UVOT 25 75.66980820192576 6.718234329853505
60578.187048600055 0.00034722222335403785 g.ztf ZTF "" 64.82873859494342 4.865690342837876
60578.198935199995 0.00034722222335403785 r.ztf ZTF "" 57.82803035042329 5.789542095964897
60578.248214 0.013819222222082317 c.atlas ATLAS "" 55.89407797535612 8.654916974565658
60579.21702549979 0.00034722222335403785 i.ztf ZTF "" 42.25833232929702 15.390411931252562
60581.252279 0.005329222221917007 c.atlas ATLAS "" 56.9026485051188 8.957250886108422
60582.258788 0.014403222223336343 c.atlas ATLAS "" 59.37029259350015 7.81563755982789
60583.230242 0.012383222223434132 o.atlas ATLAS "" 56.35290739875535 10.20543284563579
60584.2314665 0.0019627222245617304 o.atlas ATLAS "" 46.93661686435729 13.202504315914503
60586.241779 0.014935222225176403 c.atlas ATLAS "" 50.82593042222534 9.90215041854977
60587.247379 0.02052022222051164 o.atlas ATLAS "" 57.50568443156803 8.84591264795269
60588.259573999996 0.008228222224715864 o.atlas ATLAS "" 31.78376920196059 27.814102275795562
60589.248332999996 0.010539222221268574 c.atlas ATLAS "" 46.04468497800029 10.134340680490235
60590.225332 0.010817222224432044 c.atlas ATLAS "" 51.08394306560179 10.896959624316432
60591.12861110014 0.012118022212234791 r.ztf ZTF "" 57.293238662280864 6.503217831112605
60591.16481485008 0.010277772111294325 g.ztf ZTF "" 61.874753650517555 6.293813798791055
60591.2206475 0.0098287222244835 o.atlas ATLAS "" 40.03825221286316 23.248733708868862
60592.14098379994 0.00034722222335403785 r.ztf ZTF "" 60.23352725323378 5.637485162081711
60592.18975119991 0.016197922195715364 g.ztf ZTF "" 60.58276647993947 5.060644213982153
60592.2466115 0.011001722225046251 o.atlas ATLAS "" 39.192043584188525 15.505728413871546
60593.125115750125 0.009386572310177144 g.ztf ZTF "" 53.936093515640856 4.8828560525342715
60593.16358219995 0.010885422372666653 r.ztf ZTF "" 57.64899880326993 6.591646098308747
60593.225420500006 0.01257472222278011 o.atlas ATLAS "" 20.480649983817717 12.983229692151436
60594.1201272998 0.00034722222335403785 r.ztf ZTF "" 47.96766049702602 7.491503091245513
60594.15116900019 0.008819422240776476 g.ztf ZTF "" 56.02744657147257 5.316862150926539
60594.17101849988 0.00034722222335403785 i.ztf ZTF "" 34.31718581011805 21.32878326598916
60595.117916699965 0.00034722222335403785 g.ztf ZTF "" 71.80158743573547 8.969673245398909
60595.17734949989 0.00034722222335403785 r.ztf ZTF "" 78.51067298275348 16.049615610547157
60596.10833329987 0.00034722222335403785 i.ztf ZTF "" 45.561783727091765 12.808191960055522
60596.227986 0.01074822222290095 o.atlas ATLAS "" 54.879058176620816 16.934727974508313
60597.11335649993 0.00034722222335403785 r.ztf ZTF "" 59.525461602220325 6.486440062336789
60597.15759260021 0.00034722222335403785 g.ztf ZTF "" 72.09777946743297 8.473355469968089
60599.121458299924 0.00034722222335403785 i.ztf ZTF "" 43.016954234266905 17.31964079623636
60599.15576389991 0.00034722222335403785 r.ztf ZTF "" 65.58060899593781 10.929053382859193
60599.243216999996 0.01260622222253005 o.atlas ATLAS "" 46.540759978598075 22.00261476319234
60600.2358785 0.010974722223181743 o.atlas ATLAS "" 35.37070232076643 25.098688452960484
60601.229051 0.0100922222227382 o.atlas ATLAS "" 82.528520152091 30.7042549161217
60602.2113775 0.004644722223019926 o.atlas ATLAS "" 48.08594844284601 15.039266171984156
60603.214683 0.010057222221803386 o.atlas ATLAS "" 49.620126433233956 11.984007594056747
60604.1556712999 0.00034722222335403785 i.ztf ZTF "" 28.925787850232627 22.277603797897555
60604.213511 0.012125222223403398 o.atlas ATLAS "" 50.09572070408063 7.8898359677220995
60605.220151 0.013946222221420612 o.atlas ATLAS "" 42.81431604599529 9.217923526004506
60606.2138095 0.012382722223264864 o.atlas ATLAS "" 64.68484689734578 12.317354779688197
60607.1146644 0.00034722222335403785 g.ztf ZTF "" 58.99572976887963 5.8598447064408585
60607.162141200155 0.00034722222335403785 r.ztf ZTF "" 45.31481138751628 8.526333876578903
60607.20409 0.005658222224155907 c.atlas ATLAS "" 57.336288670802745 13.718488124533277
60608.210273000004 0.01005122222341015 c.atlas ATLAS "" 41.66156518287341 7.515940159207041
60608.3038341442 0.07155684859390021 UVM2.uvot UVOT 26 56.433749934339055 7.642534008481148
60608.305851482975 0.07183113945575315 UVW1.uvot UVOT 26 73.89416063615813 8.654217485728589
60608.30701536626 0.0718262227383093 U.uvot UVOT 26 65.2973144177929 12.74464803656018
60608.30958670876 0.07375806455456768 UVW2.uvot UVOT 26 51.34027527666153 4.652299880443542
60609.118286999874 0.00034722222335403785 g.ztf ZTF "" 58.86049531869363 6.80481428169101
60609.141099500004 0.00034722222335403785 r.ztf ZTF "" 54.539670261934084 8.127941487670546
60613.20319 0.0055482222232967615 o.atlas ATLAS "" 46.526036825494394 22.130225204102246
60616.218613499994 0.01930372222341248 c.atlas ATLAS "" 64.6608094162142 11.821157549132458
60618.20134 0.005319222225807607 o.atlas ATLAS "" 37.5291214090114 21.983683005183963
60622.770258197444 0.0028978648042539135 UVM2.uvot UVOT 27 61.0644718565592 8.455826401585822
60622.77515079818 0.0019316544312459882 UVW1.uvot UVOT 27 54.39413525158345 7.587919739903631
60622.778102742166 0.0009651250293245539 U.uvot UVOT 27 75.83317554015063 11.26798847596944
60622.78263300625 0.003489160186290974 UVW2.uvot UVOT 27 56.05816240595518 4.48405380208658
60636.60781346271 0.23177248354113544 UVM2.uvot UVOT 28 58.09325505561247 6.3720495946328555
60636.61120965519 0.22971338342540548 UVW1.uvot UVOT 28 56.83598945535185 6.166303798272007
60636.613377220754 0.22822846589042456 U.uvot UVOT 28 59.83482173673367 8.94099129312858
60636.61573743792 0.2287185782006418 UVW2.uvot UVOT 28 48.60462465275993 3.6219532412212265
60650.80261409118 0.03499778747573146 UVM2.uvot UVOT 29 44.529879730366005 4.416575727583161
60650.80623688367 0.034720877185463905 UVW1.uvot UVOT 29 51.742952242004925 5.670390880473151
60650.808392198276 0.03425932142272359 U.uvot UVOT 29 59.35222155466955 10.146202849625078
60650.81101468884 0.03552300064620795 UVW2.uvot UVOT 29 42.10864105882828 3.7760588808872444
60663.55229170015 0.00034722222335403785 i.ztf ZTF "" 31.377463806224103 26.349489203422912
60671.19671098745 0.09989407009561546 UVM2.uvot UVOT 30 51.67925617749299 5.565465256005994
60671.199740443706 0.09801617658013129 UVW1.uvot UVOT 30 42.012505025759204 5.416374135202924
60671.20167508993 0.09667031747449073 U.uvot UVOT 30 55.20072779654982 8.9245243917483
60671.203356213286 0.09665500217306544 UVW2.uvot UVOT 30 41.216113525456805 3.3976947565897313
