mjd filter instrument mjd_err id_epoch uJy.0 duJy.0
60693.43491900014 g.ztf ZTF 0.00034722222335403785 "" 25.782530396064505 5.736195747472527
60693.5228375 o.atlas ATLAS 0.018327722224057652 "" 7.373440385157237 11.616146990117372
60694.46621529991 g.ztf ZTF 0.00034722222335403785 "" 33.881455088554226 6.7277241326749175
60694.5598115 o.atlas ATLAS 0.006473722223745426 "" 12.67912923713575 10.56770510562615
60695.539796 o.atlas ATLAS 0.020690222223493038 "" 14.428319623179258 9.79852612252025
60696.5554675 o.atlas ATLAS 0.015303722222597571 "" -4.974162142271411 12.777772568230446
60697.4044685 o.atlas ATLAS 0.004885722224571509 "" 8.344753673080227 8.656737545923427
60698.40951965004 g.ztf ZTF 0.0008159722419804893 "" 12.959214623568386 3.5617248812567683
60698.48451389978 r.ztf ZTF 0.00034722222335403785 "" 0.49493555135585837 6.9868675594408485
60699.4131713002 g.ztf ZTF 0.00034722222335403785 "" 17.355667572496152 3.9657367658920166
60699.5669875 o.atlas ATLAS 0.02000772222163505 "" 19.79438160956962 8.978147616798612
60700.614027 o.atlas ATLAS 0.006355222223646706 "" 12.491420234735964 10.088048832217812
60704.5602115 o.atlas ATLAS 0.018061722221318632 "" 3.272367011996817 7.85234925519333
60706.433310199995 g.ztf ZTF 0.02908562219090527 "" 12.228909263322395 2.5271881361268744
60707.356855849954 UVM2.uvot UVOT 0.09818117494796752 15 7.557039778820273 4.071492468078834
60707.358749195795 UVW1.uvot UVOT 0.0973936744958337 15 17.160127332068573 4.7339675407840955
60707.359937983194 U.uvot UVOT 0.09678514268307481 15 9.730478143187135 7.823528439678569
60707.36157344704 UVW2.uvot UVOT 0.09746480306057492 15 7.219243045931931 2.0301562233256667
60708.24556710012 g.ztf ZTF 0.00034722222335403785 "" -0.30842543688074164 6.095422751181416
60708.525142 o.atlas ATLAS 0.014530222222674638 "" 18.770453623972543 7.513593418810539
60709.489557 c.atlas ATLAS 0.00034722222335403785 "" 21.65013128903758 13.87582039735982
60710.432270000005 o.atlas ATLAS 0.007129222223738907 "" -7.850495610382537 12.407869240477014
60710.4864095 c.atlas ATLAS 0.0095287222211482 "" 9.716265419359223 7.0274202138624915
60711.54196250001 o.atlas ATLAS 0.12743272222360247 "" 4.006041401838482 8.098081337868935
60712.531314 o.atlas ATLAS 0.012542222226329613 "" 17.3540473969451 7.709690617597454
60714.478214 o.atlas ATLAS 0.013991222225740785 "" 1.1107223495264098 12.223803880876616
60715.563731 o.atlas ATLAS 0.0201432222238509 "" 11.375490727866184 22.34368404679787
60716.105333214065 UVM2.uvot UVOT 0.8168502242479008 16 9.11970597834115 2.368687488251034
60716.10693655888 UVW1.uvot UVOT 0.8170137984670873 16 14.764944140008819 3.1081042520365103
60716.10787367072 U.uvot UVOT 0.8169795283574786 16 12.808447496135962 5.829634105524352
60716.10960964404 UVW2.uvot UVOT 0.8181794343181537 16 9.395528647716867 1.8781987582701556
60716.419976899866 g.ztf ZTF 0.00034722222335403785 "" 10.197703074596424 8.055156573522025
60716.42075 o.atlas ATLAS 0.005761222222645301 "" 14.899720446800782 13.083899962197288
60717.437094899826 g.ztf ZTF 0.00034722222335403785 "" 1.0130517155362329 12.506872264137291
60717.4562095 o.atlas ATLAS 0.011918722222617362 "" 8.252378813227454 12.806428829644059
60718.4808375 o.atlas ATLAS 0.012772722220688593 "" -22.90833813378801 20.582532032655493
60721.52290510014 g.ztf ZTF 0.00034722222335403785 "" 11.675228295596707 11.201996552026523
60721.5884055 o.atlas ATLAS 0.034447722224285826 "" -10.312993799046863 12.449833257601734
60722.619730499995 o.atlas ATLAS 0.015944722221320262 "" 25.314547029795953 13.519778349136347
60724.3753819 i.ztf ZTF 0.00034722222335403785 "" 2.9534702700043054 8.61381048732316
60724.481307900045 g.ztf ZTF 0.00034722222335403785 "" 12.32586609882932 6.063980012385423
60724.5088175 o.atlas ATLAS 0.00542272222446627 "" 4.393947801974552 9.941978271802762
60725.4525335 o.atlas ATLAS 0.03200372222636361 "" 5.650802763113479 7.413665149840252
60725.54627750922 UVM2.uvot UVOT 0.0028517034334072378 17 7.940616542407309 2.648292894276475
60725.55065000587 UVW1.uvot UVOT 0.0014450697563006543 17 9.035113429611952 5.103229877202964
60726.585474 o.atlas ATLAS 0.040753222223429475 "" 8.305775726764198 8.838693510198322
60727.42206020001 g.ztf ZTF 0.00034722222335403785 "" 13.809319866457466 3.796372576828698
60727.515087499996 o.atlas ATLAS 0.02997272222637548 "" 11.013688614319216 8.978147616798612
60728.374684 o.atlas ATLAS 0.04757022222474916 "" 18.272983909646708 7.609799059919345
60729.31996530015 g.ztf ZTF 0.00034722222335403785 "" 10.1262725834448 3.564152652136628
60729.471581499994 o.atlas ATLAS 0.01621372222507489 "" 13.722055355036368 7.2254680934997
60730.400263999996 o.atlas ATLAS 0.00984522222643136 "" 13.316905859981688 7.621498685547841
60731.579838000005 o.atlas ATLAS 0.04082422222199966 "" 11.014086988279397 7.710367269030196
60732.4959555 o.atlas ATLAS 0.014843722223304212 "" 5.874718579474012 7.814382103473297
60733.32476849994 g.ztf ZTF 0.00034722222335403785 "" 12.608564369300616 4.9189977978643995
60733.4811105 o.atlas ATLAS 0.00535972222496639 "" 13.25638971442612 9.238725123352264
60733.782164498785 UVM2.uvot UVOT 1.9261991825806035 18 7.405903666324235 2.0767790093407146
60733.78550297083 UVW1.uvot UVOT 1.925185908567073 18 9.989580196915105 2.5164790935828534
60733.7875482728 U.uvot UVOT 1.9243225549762428 18 10.205657619646287 4.940486129282526
60733.79035905041 UVW2.uvot UVOT 1.925624095776584 18 10.288827611271754 1.4858523724047972
60734.39443864999 g.ztf ZTF 0.008211772445065435 "" 7.254387813479652 2.864872812704109
60734.531682500005 o.atlas ATLAS 0.03263272222466185 "" 18.16973774920218 7.123636945222871
60735.524865 o.atlas ATLAS 0.023514222222729586 "" 12.83501519598971 7.2254680934997
60736.620362 o.atlas ATLAS 0.018825222221494187 "" -5.843558888860256 9.035864163718506
60737.451367999995 o.atlas ATLAS 0.004424222224770347 "" -9.723195431756166 8.348423091048073
60738.517254 o.atlas ATLAS 0.017621222221350763 "" -2.411325753716528 8.322961162679782
60739.40569439996 g.ztf ZTF 0.00034722222335403785 "" 9.453354559161738 3.70755358438997
60739.4177965 o.atlas ATLAS 0.021368722223996883 "" 6.641063208966881 8.497196321453286
60740.5083725 o.atlas ATLAS 0.05547672222019173 "" 4.378166323968421 6.706720945205309
60742.430068999995 o.atlas ATLAS 0.008392222222028067 "" 24.772315864891066 9.57927425370608
60743.4419145 o.atlas ATLAS 0.0035707222232304048 "" 1.2099294081580871 10.986083590050102
60744.39565389999 g.ztf ZTF 0.01105902229755884 "" 15.475242094368124 5.497408307505393
60745.42434699999 o.atlas ATLAS 0.009041222223459044 "" 4.117069811194044 12.30977083861083
60746.4853735 o.atlas ATLAS 0.011163722221681383 "" -11.008432301993022 24.977112577325716
60748.425686 o.atlas ATLAS 0.09896122222198755 "" 0.692323279989739 12.66347901146091
60749.483743 o.atlas ATLAS 0.01008522222400643 "" 8.760352069138314 17.53821181072048
60749.779431959236 UVM2.uvot UVOT 0.13186724627303192 19 6.477437399033415 2.7736494524451416
60749.783351708764 UVW1.uvot UVOT 0.13001987033567275 19 6.345985742662355 2.7855092329572186
60749.785809213645 U.uvot UVOT 0.1286181527611916 19 11.537828911431147 5.637819747597732
60749.78861564483 UVW2.uvot UVOT 0.12945104528262164 19 3.1109855016721273 1.2255711017994548
60750.31732639996 g.ztf ZTF 0.00034722222335403785 "" 17.10767868056814 7.782605769073374
60751.559507 o.atlas ATLAS 0.03439322222402552 "" 5.261358403737694 13.383921417206924
60752.4597735 o.atlas ATLAS 0.014226722225430422 "" 18.307687468937715 12.02955306254434
60755.45242 o.atlas ATLAS 0.011761222223867662 "" -37.76674093294248 26.562625799047986
60756.4467845 o.atlas ATLAS 0.016459722221043194 "" -3.027557853361596 8.978147616798612
60757.4757985 c.atlas ATLAS 0.01687172222227673 "" 3.1641019038357956 7.4431419740976885
60758.460682000004 c.atlas ATLAS 0.023461222222977085 "" 13.3607014434975 6.583677502666072
60759.447847999996 o.atlas ATLAS 0.013125222223607125 "" 15.552508727055383 7.420994310951065
60760.476994 o.atlas ATLAS 0.007205222220363794 "" 11.824093690724231 9.143566829776336
60761.5257595 c.atlas ATLAS 0.010126722223503748 "" 12.318443023558247 7.164094346235315
60762.4436885 c.atlas ATLAS 0.010133722225873498 "" 8.948753238241892 7.5061882429712075
60763.464962 o.atlas ATLAS 0.016427222224592697 "" 22.209217632766745 8.035699534528815
60764.453777 o.atlas ATLAS 0.0129232222243445 "" 14.320340871482676 8.322961162679782
60765.461222 o.atlas ATLAS 0.009016222222271608 "" 10.322127945999581 9.143566829776336
60765.63910880185 UVM2.uvot UVOT 2.25321180555693 20 4.2560490726940845 2.7092695265256874
60765.64131062818 UVW1.uvot UVOT 2.252745044846961 20 8.162367113785544 3.4767526899129844
60765.6426490217 U.uvot UVOT 2.2523001663757896 20 4.130650775750768 6.340273652231253
60765.644609190334 UVW2.uvot UVOT 2.2533183232080773 20 2.4790852400140824 1.720031756331713
60766.4421765 o.atlas ATLAS 0.006418722223315854 "" 11.875910360544825 12.411718590759708
60767.430691999994 o.atlas ATLAS 0.015125222224014578 "" 20.126737940953316 7.698201069879395
60768.4724525 o.atlas ATLAS 0.009000722224300262 "" 9.48727426608237 9.77500095129577
60769.3509405 o.atlas ATLAS 0.014987722221121658 "" -3.5138325699301594 21.089670035514303
60771.2969785 o.atlas ATLAS 0.007212722222902812 "" 10.3095465018763 12.09959418417108
60771.29890049994 g.ztf ZTF 0.00034722222335403785 "" 10.405202404655538 4.862152209961657
60772.4276645 o.atlas ATLAS 0.03104772222286556 "" 16.698968033621696 10.171146852549787
60774.4655315 o.atlas ATLAS 0.0381127222244686 "" -20.283008147136826 20.10482912409546
60777.15606289475 UVM2.uvot UVOT 0.034621717659319984 21 10.930930910636201 3.767910277575051
60777.159574529156 UVW1.uvot UVOT 0.03445584049768513 21 7.644350176069838 3.2262799840218497
60777.16165858964 U.uvot UVOT 0.03407256232458167 21 14.244803780279756 5.73519796513085
60777.165479822535 UVW2.uvot UVOT 0.03661441096846829 21 8.544523556739739 1.6188093329716653
60779.393578999996 o.atlas ATLAS 0.012020222220598953 "" 12.383919762917824 10.782350553493853
60780.247569399886 g.ztf ZTF 0.00034722222335403785 "" 15.843646953824841 5.883580469122209
60780.389012 o.atlas ATLAS 0.01156822222401388 "" 24.815252585504723 11.571779907199389
60781.3947205 o.atlas ATLAS 0.008483722223900259 "" 3.346513921030282 11.031667004765646
60784.023036 u.sdss LT 0.00034722222222222224 "" 21.88093310141685 5.810729004165305
60784.027945 g.sdss LT 0.00034722222222222224 "" 12.606137648098107 1.3426942527680932
60784.030834 r.sdss LT 0.00034722222222222224 "" 7.734407142309779 1.4274335039252044
60784.033664 i.sdss LT 0.00034722222222222224 "" 8.669989035494908 1.4056429156662489
60789.283676499996 o.atlas ATLAS 0.007435722221998731 "" 21.47860190217363 9.27979207411427
60790.387382 o.atlas ATLAS 0.01239322222318151 "" 5.287913057873446 9.441577876535211
60791.34109626606 UVM2.uvot UVOT 0.10352066605628352 22 2.476337723954411 2.562866843300628
60791.345019647604 UVW1.uvot UVOT 0.10174626103253104 22 8.810638723070541 2.8866084500988096
60791.347474545524 U.uvot UVOT 0.1003885452846589 22 12.516814872817262 5.369050589198283
60791.35021890926 UVW2.uvot UVOT 0.10118095115103642 22 5.925964518244723 1.4176597212935012
60791.4431665 c.atlas ATLAS 0.011664722223940771 "" 22.46290010584717 8.365287427512204
60792.376635 c.atlas ATLAS 0.010735222225775942 "" 14.480099840112766 7.450112344554965
60793.375479 o.atlas ATLAS 0.0051812222227454185 "" 6.50025550362671 8.803186900643441
60797.347269499995 o.atlas ATLAS 0.017284722223848803 "" 6.9354981334778945 5.988986491924686
60798.347344 o.atlas ATLAS 0.022916222224012017 "" 7.054499818390606 8.773688480017276
60799.35282 o.atlas ATLAS 0.016795222225482576 "" 14.995271729615546 9.212180552088357
60801.2896705 o.atlas ATLAS 0.0026447222226124723 "" 11.902557062985812 16.832026937901034
60802.515322 o.atlas ATLAS 0.011537222220795229 "" 0.1744275224834841 25.839555197368224
60803.3352805 o.atlas ATLAS 0.014705722223880002 "" -3.719049605974965 13.54589823809901
60804.372707 o.atlas ATLAS 0.017698222221952165 "" 6.62342099077655 12.690881726529359
60805.3655565 o.atlas ATLAS 0.012030722224153578 "" 30.379920722479067 12.676524083448513
60807.355026000005 o.atlas ATLAS 0.016566222224355442 "" -1.4746375005595977 12.748484496218671
60808.3578805 o.atlas ATLAS 0.0052607222241931595 "" 42.120119531311 16.419660972999598
60810.28489585011 g.ztf ZTF 0.08888887220382458 "" 9.968359810878727 2.819529341762683
60810.363741 o.atlas ATLAS 0.0380082222254714 "" 34.063551217397944 24.13979562121075
60811.238541699946 g.ztf ZTF 0.00034722222335403785 "" 9.841911232890302 2.983209146628863
60811.28770254995 r.ztf ZTF 0.02671877227112418 "" 11.547428519996743 3.514380670415217
60811.396252499995 o.atlas ATLAS 0.01749172222116613 "" -8.53920274455643 9.421863554370267
60813.361293 c.atlas ATLAS 0.01081822222477058 "" 1.6114927180303371 8.142509415609025
60814.3480215 c.atlas ATLAS 0.011804722224042052 "" 16.213780263128033 7.164094346235315
60815.3563825 o.atlas ATLAS 0.015863722223002696 "" 9.833182440966786 8.022692467997112
60816.2193287001 g.ztf ZTF 0.00034722222335403785 "" 16.212840022131594 2.917198017825633
60816.24627309991 r.ztf ZTF 0.00034722222335403785 "" 9.289862673123446 3.684456156118694
60817.335647500004 o.atlas ATLAS 0.011898722226760583 "" 18.04117540250981 7.9979639458808975
60817.964001 g.sdss LT 0.00034722222222222224 "" 15.181334000824798 1.0069050191203717
60817.967084 r.sdss LT 0.00034722222222222224 "" 15.842943003372545 1.0949937968708539
60817.97014 i.sdss LT 0.00034722222222222224 "" 13.41626320223564 1.694187476617823
60818.357698 c.atlas ATLAS 0.011823222223029006 "" 13.68258861017506 6.695659459996645
60819.222638899926 g.ztf ZTF 0.00034722222335403785 "" 12.777547480189009 3.6005888720539097
60819.3256515 o.atlas ATLAS 0.0019487222234602086 "" 6.812715020736838 10.295123641910608
60820.32208329998 g.ztf ZTF 0.00034722222335403785 "" 9.132304270760468 5.205336517517178
60820.351009 o.atlas ATLAS 0.016485222222399898 "" 6.678863371555935 9.298213236864072
60821.3545215 c.atlas ATLAS 0.009795722224225756 "" 13.709838651243983 7.0274202138624915
60821.75305868831 UVW2.uvot UVOT 3.4733076533557323 23 7.850678675836391 2.685187124280799
60821.75666100833 UVM2.uvot UVOT 3.4735749421270157 23 13.221355727772645 3.3402629597379057
60821.759880297686 UVW1.uvot UVOT 3.473463541668025 23 11.035042587684558 3.154218325480097
60822.340901999996 c.atlas ATLAS 0.004678222223446937 "" 1.3191335762495142 7.64455431234231
60823.2967415 o.atlas ATLAS 0.013166722223104443 "" 28.7727420600898 10.875145416119038
60824.287660999995 o.atlas ATLAS 0.013019222224102123 "" 5.399900699610025 9.27979207411427
60825.302137 c.atlas ATLAS 0.009991222221287899 "" 16.06701375467348 10.880984904274012
60825.321894 o.atlas ATLAS 0.01610722222540062 "" 13.637718675502182 9.985077029578402
60826.289973 c.atlas ATLAS 0.00466322222200688 "" 19.146938867834074 8.529508082477124
60827.280935999996 o.atlas ATLAS 0.011983222222625045 "" 14.312998777418777 7.826400559997181
60829.320602 o.atlas ATLAS 0.01201122222119011 "" 34.467776971714095 12.448174010733487
60831.333534499994 o.atlas ATLAS 0.012040722223900957 "" 20.393583014350813 13.366840288931826
60831.627532583945 UVW2.uvot UVOT 1.3260923936650215 24 8.843420140877223 1.830059974365798
60832.66626006204 UVM2.uvot UVOT 0.2891984275520372 24 12.588538264347285 2.4573691006234353
60832.66978101411 UVW1.uvot UVOT 0.28717316803886206 24 10.83953822074091 2.6369618027253727
60833.3191065 o.atlas ATLAS 0.010825722223671619 "" 1.3294414940652162 11.454828502991376
60835.312534 o.atlas ATLAS 0.033533222223923076 "" 36.50272943471236 7.792292626384396
60836.332882999995 o.atlas ATLAS 0.014712222222442506 "" 22.026430905621787 20.595979777177423
60838.344543 o.atlas ATLAS 0.009254222222807584 "" 26.13916059048419 14.119138360113192
60839.22369210003 g.ztf ZTF 0.00034722222335403785 "" 25.62060282655236 6.848827387700217
60839.26127310004 r.ztf ZTF 0.00034722222335403785 "" 18.502693828089967 7.397090017105007
60839.333547 o.atlas ATLAS 0.015666222225263482 "" 20.522286473358054 16.30207905134282
60840.243205999956 g.ztf ZTF 0.021678222365153488 "" 13.12782783909112 3.3298479504061897
60840.3291115 o.atlas ATLAS 0.011264722223131685 "" 25.30555326752137 10.328556636225729
60841.3232445 o.atlas ATLAS 0.011553722226381069 "" 6.457087812010239 11.688622726969777
60842.18744210014 r.ztf ZTF 0.00034722222335403785 "" 31.133552142872006 4.091805391193486
60842.22515049996 g.ztf ZTF 0.00034722222335403785 "" 22.077284825259593 3.7774194427314334
60842.286123 o.atlas ATLAS 0.010313222224795027 "" 15.045856124349429 10.86615147381193
60843.21005210001 g.ztf ZTF 0.007100722308678087 "" 26.429733535471758 2.564889605572104
60843.2812845 o.atlas ATLAS 0.013346722225833219 "" 14.075297016369783 10.821192358565595
60844.295902799815 g.ztf ZTF 0.00034722222335403785 "" 25.269248456637015 7.840322415058965
60844.315810500004 c.atlas ATLAS 0.00479372222253005 "" 30.59226227064823 7.127098082465832
60845.20998265012 g.ztf ZTF 0.00868637233361369 "" 23.498060754305218 2.568188405520008
60846.71877380638 UVW2.uvot UVOT 0.06706507929993677 25 16.07465586876467 2.4967870240727423
60846.72428637516 UVM2.uvot UVOT 0.06590490270536975 25 15.63166283188817 2.7436494432731418
60846.72975405176 UVW1.uvot UVOT 0.06470123855979182 25 22.281793070887733 2.701914264074929
60847.208107649814 g.ztf ZTF 0.009079872186703142 "" 22.855699090756477 3.1357676726965624
60847.258988500005 o.atlas ATLAS 0.00376772222443833 "" 26.55126824776584 10.552753280686408
60850.28597219987 r.ztf ZTF 0.00034722222335403785 "" 31.287484115464295 9.277818640565787
60851.315912000005 c.atlas ATLAS 0.012073222223989433 "" 18.499807204995943 7.406565716471949
60853.202129600104 g.ztf ZTF 0.00034722222335403785 "" 32.689642589824025 4.498361779301173
60853.247152800206 r.ztf ZTF 0.00034722222335403785 "" 22.639019648847253 5.316148362412306
60853.2773655 o.atlas ATLAS 0.012285722223168705 "" 23.987449045117245 36.439070236597054
60857.20319439983 g.ztf ZTF 0.00034722222335403785 "" 23.585988817860947 4.716927849426582
60858.291154 o.atlas ATLAS 0.009997222223319113 "" 31.272978791798806 9.003972930806928
60860.21366319992 g.ztf ZTF 0.015086822233570274 "" 21.880051904955963 4.628858782760894
60860.70849580271 UVW2.uvot UVOT 0.2292873580372543 26 14.33817356407747 2.6467675160121895
60860.711425210524 UVM2.uvot UVOT 0.22845752857756452 26 17.178671590948255 3.3377667749363615
60860.713856213064 UVW1.uvot UVOT 0.2271278890002577 26 22.80480101950757 3.6089680032342257
60861.25335650006 g.ztf ZTF 0.00034722222335403785 "" 24.232220701430506 7.22869657800906
60863.214380800026 g.ztf ZTF 0.021522022107092198 "" 27.737557486211063 4.818599102434274
60863.2848845 o.atlas ATLAS 0.015312722225644393 "" -0.6372337839614276 12.302219653003016
60865.21779514989 g.ztf ZTF 0.021649272202921566 "" 25.833980187235596 6.834981378447286
60865.304082 o.atlas ATLAS 0.012223222223838093 "" -3.521156965681272 16.634795537983084
60866.22052079998 g.ztf ZTF 0.024629622253996786 "" 22.456473994140087 8.084243801724703
60867.22341435007 g.ztf ZTF 0.02155097226932412 "" 26.027994046862993 8.266061567470706
60868.21538190008 g.ztf ZTF 0.013113422108290251 "" 26.50068987472979 7.112578236599914
60869.21006364981 g.ztf ZTF 0.007690972204727586 "" 21.956609125214168 4.809786061276273
60869.281043 o.atlas ATLAS 0.01193122222321108 "" 32.893113414257705 9.673486233651593
60870.213252300164 g.ztf ZTF 0.012662022163567599 "" 16.637029094565943 4.657108683934808
60870.309959499995 o.atlas ATLAS 0.010342722223867895 "" 8.319875691471198 11.102321266419109
60871.205694399774 g.ztf ZTF 0.00034722222335403785 "" 30.04826768812456 9.582196189735933
60872.19964119978 g.ztf ZTF 0.00034722222335403785 "" 13.096175198976313 7.800064141832117
60872.304802 o.atlas ATLAS 0.00872322222130606 "" 16.399564910982555 12.042648985919417
60873.19629629981 g.ztf ZTF 0.00034722222335403785 "" 17.65597180855526 9.073752663280777
60875.19750000001 g.ztf ZTF 0.01040512209146982 "" 24.59780427320416 4.479419729800861
60876.190833349945 g.ztf ZTF 0.004247672179189976 "" 19.344611294604814 4.209418352225911
60877.1921933 g.ztf ZTF 0.005526622313482221 "" 21.232957534111986 3.664219320064123
60878.19111689995 g.ztf ZTF 0.005156222054210957 "" 18.31595071480774 3.2108116127866677
60878.279903 c.atlas ATLAS 0.00729322222105111 "" 45.271009473466314 17.75369855221738
60879.19168405002 g.ztf ZTF 0.005954872372967657 "" 22.2676937164753 4.010593531158244
60880.189363399986 g.ztf ZTF 0.004143522142840084 "" 28.571921743901335 4.854516261908984
60881.18984375009 g.ztf ZTF 0.009380772266013082 "" 26.802701732609236 3.9047768457776812
60882.19114005007 g.ztf ZTF 0.007343772354943212 "" 15.056457415494876 4.992308234618259
60883.19822920021 g.ztf ZTF 0.00034722222335403785 "" 20.898048544430935 5.8371585840843565
60885.13800238411 UVW2.uvot UVOT 0.1313642713757872 27 10.835821400082368 2.862883196436832
60885.142738102026 UVM2.uvot UVOT 0.13032060411569546 27 17.99071501409699 3.6478148418173264
60885.14729678339 UVW1.uvot UVOT 0.1291020711287274 27 22.866117352963585 3.4581850160349057
60885.19287615013 g.ztf ZTF 0.006649272305367049 "" 19.386146871482833 6.875867559803669
60886.186464100145 g.ztf ZTF 0.004577522187901195 "" 20.753491857080125 5.563404350225602
60888.17152775009 r.ztf ZTF 0.003715272316185292 "" 29.753364900380873 5.08450660963436
60894.16659719986 r.ztf ZTF 0.002986122177389916 "" 25.407696392473543 5.692545876942853
60895.15768520022 r.ztf ZTF 0.00034722222335403785 "" 17.079735505420015 14.142655603042904
60896.15564810019 r.ztf ZTF 0.00034722222335403785 "" 8.751411603498475 15.115882221913719
60899.16490740003 r.ztf ZTF 0.0018287222119397484 "" 11.117099056313444 8.676626924398178
60900.15284720017 r.ztf ZTF 0.00034722222335403785 "" -6.599221329568046 11.20830235622453
60904.14837960014 r.ztf ZTF 0.00034722222335403785 "" 47.607210849970954 12.591454436781003
60906.15565394983 r.ztf ZTF 0.004068272210133728 "" 33.00723658051086 8.90604678211058
60979.525312500075 g.ztf ZTF 0.00034722222335403785 "" 5.441644581709956 4.561020750544047
60981.49940969981 g.ztf ZTF 0.00034722222335403785 "" 4.884556104455456 4.761838522319554
60981.52509259991 r.ztf ZTF 0.00034722222335403785 "" 1.3787813352103124 4.690962900462208
60984.51629629987 g.ztf ZTF 0.023078722202626523 "" 16.553999239780783 11.483133465074507
60986.487696799915 g.ztf ZTF 0.00034722222335403785 "" 8.506572294666586 11.176939058254785
60986.541493100114 r.ztf ZTF 0.00034722222335403785 "" -0.4060352797991034 7.439001935386343
60987.487141199876 g.ztf ZTF 0.00034722222335403785 "" 2.1975774848084617 8.088223869406852
60987.52863429999 r.ztf ZTF 0.00034722222335403785 "" 1.3651667429059822 7.102624184120627
60987.6182375 o.atlas ATLAS 0.01052072222228162 "" 5.19063042349672 15.793745412815998
60988.488998849876 g.ztf ZTF 0.0008159722419804893 "" 3.2702122776240876 7.410281131690909
60988.53630205011 r.ztf ZTF 0.0008159722419804893 "" 8.478338863782005 5.676492217457348
60989.54780089995 g.ztf ZTF 0.00034722222335403785 "" -9.028844606284954 7.5722758232689165
60989.5919 o.atlas ATLAS 0.009565222222590819 "" 23.97065865854185 19.66631258133795
60990.49593750015 g.ztf ZTF 0.00034722222335403785 "" -2.3568440514192446 6.725742376783013
60990.530659700045 r.ztf ZTF 0.007037022405711468 "" 9.184683507157125 5.519448340272276
60990.595315 o.atlas ATLAS 0.010816222224093508 "" -31.512445091610378 20.841350581105086
60991.48895830009 g.ztf ZTF 0.00034722222335403785 "" -21.606575490601404 13.665215122045936
60991.54652780015 r.ztf ZTF 0.00034722222335403785 "" -21.657526438893964 11.528428170392155
60992.5374016501 r.ztf ZTF 0.0008159722419804893 "" 10.11657983075784 3.932009188775413
60995.6332495 c.atlas ATLAS 0.013487722222635057 "" 6.570284885561592 8.895172740278701
61003.6255885 c.atlas ATLAS 0.013091722223180113 "" 8.808359230573405 10.131559386566392
61004.6445895 c.atlas ATLAS 0.01419572222221177 "" -6.0614369817104725 9.86774107508186
61006.43053240003 r.ztf ZTF 0.00034722222335403785 "" 9.971210400630715 9.028371312846605
61006.588464 o.atlas ATLAS 0.010173222224693745 "" 9.774868197352104 8.022692467997112
61007.5932095 c.atlas ATLAS 0.007166722225520061 "" 8.845168351565773 9.669566829332886
61008.6020675 c.atlas ATLAS 0.005647722220601281 "" -3.7698666651768162 11.823617324889337
61009.59465100001 c.atlas ATLAS 0.014133222222881159 "" 12.419128767202398 9.88509802864927
61013.5178993498 r.ztf ZTF 0.0008159722419804893 "" -0.3880758079702402 8.784699038961348
61015.43038194999 g.ztf ZTF 0.0030208723837858997 "" 15.266626243742207 7.506187621712503
61015.537100649904 r.ztf ZTF 0.0008159722419804893 "" 2.460208221635854 4.246110673937137
61015.5912465 o.atlas ATLAS 0.01227972222113749 "" 5.78467857454012 13.105837905658747
61017.44718170003 g.ztf ZTF 0.003697922242281493 "" 6.874003077302612 5.602396262910813
61017.49230899988 r.ztf ZTF 0.0008391221272177063 "" 8.474782745558533 3.878933031025093
61018.588233999995 o.atlas ATLAS 0.011003222225554055 "" -3.623386274931346 10.255934638036422
61019.576608 o.atlas ATLAS 0.006483222223323537 "" 10.485914835799138 13.221577499845173
61020.527361100074 g.ztf ZTF 0.00034722222335403785 "" 10.988180331379757 4.529934842661592
61020.613786500006 o.atlas ATLAS 0.026979722224496072 "" -6.340694182290177 9.427431630043458
61021.507083300035 r.ztf ZTF 0.0048958221668726765 "" 9.499896855988073 3.374923944160617
61021.52844904992 g.ztf ZTF 0.0008217722861445509 "" 9.163954808904183 3.1971092136289916
61022.44972220017 g.ztf ZTF 0.00034722222335403785 "" 12.396983535110781 4.104439656568703
61022.50260420004 r.ztf ZTF 0.00034722222335403785 "" -0.9316424901209882 4.616866165974235
61022.647530999995 o.atlas ATLAS 0.017685222224827157 "" 6.523426546889075 7.923892294591294
61024.46284720022 g.ztf ZTF 0.00034722222335403785 "" 4.470613296703672 3.3761033907864673
61024.530109949876 r.ztf ZTF 0.0012904722461826168 "" 7.669209071198551 3.131263321815076
61025.42914350005 g.ztf ZTF 0.00034722222335403785 "" 4.609728772937995 4.182933846849989
61025.47804399999 r.ztf ZTF 0.00034722222335403785 "" 2.9909246752097434 4.41004817178269
61026.512221 o.atlas ATLAS 0.02282122222459293 "" 6.088181137890318 11.613938791557832
61026.536886599846 g.ztf ZTF 0.00034722222335403785 "" 7.416451663422402 5.495342730740528
61027.44951964985 g.ztf ZTF 0.004959472244081553 "" 5.157411498917502 2.558443644611093
61027.510572900064 r.ztf ZTF 0.0012905220719403587 "" -0.3343287038756423 4.641864066851055
61029.48839120008 g.ztf ZTF 0.0008217222275561653 "" 1.740757931001226 2.0073302801851782
61029.53186344984 r.ztf ZTF 0.0008217722861445509 "" 6.7332769343241585 1.992354025293599
61030.495231499895 g.ztf ZTF 0.00034722222335403785 "" 3.2988391732124867 2.4410194089697015
61030.50954859983 r.ztf ZTF 0.00034722222335403785 "" 3.110981580140532 3.975542368468359
