wave flux flux_err
4496.290869485231 0.03727840409345669 0.008209595298606341
4496.345149993359 0.03714947772484808 0.008208923731126049
4497.798595937405 0.03252775995609374 0.00816154082049107
4497.852596031614 0.03268056829383405 0.00816165487359626
4499.306322389578 0.03780618249469035 0.008160693494743607
4499.3600420698685 0.037822434608627685 0.008160239626038523
4500.814048841751 0.038269979771478106 0.008143407423457734
4500.867488108123 0.03817281156230465 0.008140583302586633
4502.3217752939245 0.03762827118836212 0.00809384997194392
4502.374934146378 0.037644518695550626 0.008093654201685268
4503.829501746098 0.04109434666693776 0.008124492595878321
4503.882380184633 0.04151261890756663 0.00812767793410398
4505.337228198271 0.04587251624902421 0.008139184984498369
4505.389826222888 0.0455390018779012 0.008136195912297257
4506.844954650444 0.030811909370203307 0.00802955586805899
4506.8972722611425 0.030774985324057563 0.008027760093507278
4508.352681102618 0.04512806667094833 0.00810037286178295
4508.404718299397 0.045203376520722136 0.008101460369455516
4509.860407554791 0.03892683104340319 0.008055063520367693
4509.912164337652 0.03882438499266047 0.008052258147328847
4511.368134006964 0.031847654110574365 0.007928589698313308
4511.419610375907 0.031674421331167386 0.007925112559895774
4512.875860459138 0.028929842031423954 0.007830378903365545
4512.927056414162 0.02902179698673553 0.007830224245167277
4514.383586911311 0.03925360622691791 0.007913323389914389
4514.434502452416 0.03930132359752623 0.007912676975558964
4515.891313363484 0.036409247291759955 0.00786640884943633
4515.941948490671 0.036438001053406735 0.00786672648714877
4517.3990398156575 0.03436521567163711 0.007856716960459517
4517.449394528926 0.034310616468923104 0.007856904665890146
4518.906766267831 0.03633083549546254 0.007865418227490862
4518.956840567181 0.036379858242859296 0.007864285542855167
4520.414492720004 0.0419662326709013 0.00785814256083864
4520.4642866054355 0.04199985681639081 0.007857347380374035
4521.922219172177 0.0350354585037123 0.007785793705110499
4521.97173264369 0.03478523902517099 0.007783615666323401
4523.429945624351 0.031205598873845143 0.007768293212638367
4523.479178681945 0.03149327662671984 0.00776947409947503
4524.937672076524 0.034497662943245015 0.007722143836469482
4524.9866247202 0.03420593099286902 0.0077179617673287385
4526.445398528697 0.028309979058480553 0.007612850940529034
4526.494070758455 0.028211638344653747 0.007610566789354661
4527.953124980871 0.02741940386639617 0.007570940289983328
4528.001516796709 0.027226291347788804 0.007569214297066302
4529.460851433044 0.01820417466808508 0.007504908638017908
4529.508962834964 0.018234135893416936 0.007504009242115238
4530.968577885217 0.023595828546045323 0.007521146070198719
4531.016408873219 0.023999838712187777 0.007523412187563635
4532.4763043373905 0.03625546749859424 0.007599061953364199
4532.523854911474 0.036427626740564566 0.00760034991113221
4533.984030789564 0.04326478347504117 0.007637600721867658
4534.031300949729 0.043368548405224014 0.007638245518319245
4535.491757241737 0.03895401076898509 0.007612572671566602
4535.538746987983 0.038659990257921543 0.007609010074338958
4536.99948369391 0.03154195927053673 0.007507932238307189
4537.046193026238 0.03131711021342967 0.007505974603133999
4538.507210146084 0.032880770033752255 0.007496764628854639
4538.553639064493 0.03329662227232776 0.007498503635567556
4540.014936598257 0.03988103788264125 0.007498375764808649
4540.061085102748 0.04009107775326556 0.007497819795680723
4541.52266305043 0.047432479621688964 0.007497415671016836
4541.5685311410025 0.04718812484443976 0.007495785552581604
4543.030389502604 0.034214109352950474 0.007388978879434693
4543.075977179257 0.034324017154763416 0.00738826007826338
4544.538115954777 0.04413705301983781 0.007447955773569679
4544.583423217512 0.04437527724886115 0.007449256595002815
4546.04584240695 0.048453228507774025 0.007427510130146205
4546.090869255767 0.048104330372874156 0.007422472069859165
4547.5535688591235 0.03492268501295905 0.007234155604254707
4547.598315294022 0.03465646778143714 0.007229988282868405
4549.061295311297 0.0237169142898349 0.007092428123311371
4549.105761332276 0.023619542677772835 0.007091117456268416
4550.56902176347 0.03251328170188942 0.007138519112333442
4550.613207370531 0.032626626392231184 0.0071372573024595515
4552.076748215643 0.02872890530804049 0.00706605637960231
4552.120653408786 0.028578632984422148 0.0070645098756781394
4553.584474667817 0.027152060847074715 0.00702676229612233
4553.628099447041 0.02729497320535003 0.007026520166743167
4555.09220111999 0.030304895515445657 0.006982483567634438
4555.135545485296 0.030421964967024068 0.006982155471132498
4556.599927572163 0.028567391397697012 0.006929700286727719
4556.64299152355 0.028608856436408096 0.0069281709144358335
4558.107654024337 0.03710541637386734 0.006973413537568908
4558.150437561805 0.037135860011049245 0.006973218327787196
4559.61538047651 0.037481875305105765 0.006931305090674076
4559.65788360006 0.037443324719704296 0.006929938310568661
4561.123106928683 0.035913706483663196 0.006894515553890453
4561.165329638315 0.035929243777095894 0.0068937251784532295
4562.6308333808565 0.036421211162889544 0.006836751222773288
4562.6727756765695 0.036449224767497644 0.006835492796208689
4564.13855983303 0.032784794104325866 0.0067504009761269745
4564.180221714824 0.032620282312439804 0.00674770066160933
4565.646286285203 0.02651423620470497 0.0066952093306694195
4565.687667753079 0.026501418360016654 0.006694042860408943
4567.154012737376 0.0322192393972847 0.0066750780022177955
4567.195113791334 0.03236163127644385 0.006675073178399273
4568.66173918955 0.0360885431426197 0.006681486201088055
4568.702559829589 0.03610593947017494 0.006681319933293899
4570.169465641723 0.03153458302816483 0.006624228597531226
4570.210005867843 0.031386988562445095 0.006621813412158139
