wave flux eflux model mask
3848.0000000000564 1.0096098184585571 3.156753354591217 1.7510164976119995 0
3848.8000000000566 -0.14867612719535828 3.0892047857438483 1.763051152229309 0
3849.6000000000568 -4.973424434661865 3.2753486870016437 1.786270260810852 0
3850.400000000057 -1.2500884532928467 2.9523378687266826 1.8159246444702148 0
3851.200000000057 4.953014850616455 3.0159988368992114 1.8482015132904053 0
3852.0000000000573 -2.830272674560547 3.01420099898442 1.881486415863037 0
3852.8000000000575 2.5558435916900635 2.8399784753972 1.9142282009124756 0
3853.6000000000577 0.010990694165229797 2.7490601554226473 1.942620038986206 0
3854.400000000058 -0.1699696034193039 3.0266165694837714 1.963448166847229 0
3855.200000000058 1.4130374193191528 3.0045962019949983 1.977415919303894 0
3856.000000000058 -2.3585381507873535 2.919238172514456 1.9867945909500122 0
3856.8000000000584 -0.4427317976951599 2.8869942697383526 1.9944382905960083 0
3857.6000000000586 -3.3796303272247314 2.713911436662623 2.003556489944458 0
3858.4000000000588 1.0928361415863037 3.0761905590329546 2.0161855220794678 0
3859.200000000059 1.4965976476669312 2.8032399311608445 2.0315959453582764 0
3860.000000000059 1.8864331245422363 2.9243479198748905 2.047471761703491 0
3860.8000000000593 9.214954376220703 2.564589060107553 2.060965061187744 0
3861.6000000000595 1.9465813636779785 2.6797568385210164 2.0668420791625977 0
3862.4000000000597 3.1307547092437744 2.7018165473691234 2.0622920989990234 0
3863.20000000006 -1.700674057006836 2.9118828219787107 2.0449130535125732 0
3864.00000000006 -1.4940385818481445 2.856294058759679 2.0140221118927 0
3864.80000000006 -1.2174928188323975 2.951706706885878 1.9714452028274536 0
3865.6000000000604 3.3706374168395996 3.0209075341267106 1.9199919700622559 0
3866.4000000000606 -4.318850517272949 2.8899347080966633 1.864579439163208 0
3867.2000000000608 -0.7277354598045349 2.881057988221258 1.8098793029785156 0
3868.000000000061 -3.874241590499878 2.8179287549018386 1.7603046894073486 0
3868.800000000061 -1.0149677991867065 2.7363370636894278 1.7211509943008423 0
3869.6000000000613 2.442241668701172 3.0027604680897 1.6937437057495117 0
3870.4000000000615 2.390249729156494 2.8240958003048293 1.6786075830459595 0
3871.2000000000617 -2.6389362812042236 3.052639935750145 1.6766074895858765 0
3872.000000000062 3.161823034286499 2.639290722871563 1.686288595199585 0
3872.800000000062 4.561102390289307 2.6032247416988787 1.705656886100769 0
3873.600000000062 3.4940240383148193 2.693358835828525 1.7319395542144775 0
3874.4000000000624 4.28846549987793 2.690576210691153 1.7612303495407104 0
3875.2000000000626 -0.32436105608940125 2.8094695945624517 1.7903026342391968 0
3876.0000000000628 3.4134905338287354 2.840208042790622 1.8162140846252441 0
3876.800000000063 0.6868196129798889 3.165172045049106 1.8379100561141968 0
3877.600000000063 4.4648895263671875 3.0948329426297887 1.8545763492584229 0
3878.4000000000633 2.075669527053833 2.924471090213845 1.8654747009277344 0
3879.2000000000635 7.845277786254883 2.9947279886217157 1.8694740533828735 0
3880.0000000000637 2.721529960632324 2.7847131741845117 1.865174412727356 0
3880.800000000064 2.2933361530303955 2.6741705068009263 1.8516461849212646 0
3881.600000000064 6.114365577697754 2.945896109158818 1.830029845237732 0
3882.400000000064 2.4103026390075684 2.4928246963178076 1.8026578426361084 0
3883.2000000000644 -1.4834847450256348 2.7749274842071285 1.7717933654785156 0
3884.0000000000646 4.534616947174072 2.7713178177074274 1.7396546602249146 0
3884.8000000000648 -1.492929458618164 2.737261832471362 1.7051584720611572 0
3885.600000000065 4.472900867462158 2.8568419863676 1.6681677103042603 0
3886.400000000065 7.909794330596924 2.711531272490187 1.6308636665344238 0
3887.2000000000653 -0.9493327140808105 2.739468105948909 1.596431851387024 0
3888.0000000000655 2.276930093765259 2.5910908570099846 1.5668350458145142 0
3888.8000000000657 2.682069778442383 2.768396795254341 1.5438005924224854 0
3889.600000000066 3.8242886066436768 2.695068000967592 1.5308750867843628 0
3890.400000000066 0.8594926595687866 2.721574708440976 1.5296883583068848 0
3891.200000000066 -1.8318393230438232 2.627841533267198 1.539167046546936 0
3892.0000000000664 5.829203128814697 2.982304738959233 1.5575237274169922 0
3892.8000000000666 0.5863268375396729 3.01568819494266 1.5804013013839722 0
3893.6000000000668 1.0954092741012573 2.9785788562079065 1.6020821332931519 0
3894.400000000067 -1.1076197624206543 3.184618934765826 1.617464303970337 0
3895.200000000067 0.8979178667068481 2.8735513499641456 1.6248799562454224 0
3896.0000000000673 0.07168788462877274 2.9712709063693596 1.624989628791809 0
3896.8000000000675 3.324101448059082 2.9651078305132286 1.6209633350372314 0
3897.6000000000677 5.598374843597412 2.983284067429648 1.6170765161514282 0
3898.400000000068 -3.5678226947784424 3.128796812277897 1.6160938739776611 0
3899.200000000068 7.289827346801758 2.9395396691072295 1.6193664073944092 0
3900.000000000068 4.693934440612793 3.042763680274209 1.6276063919067383 0
3900.8000000000684 2.2646517753601074 2.790670235890616 1.6411068439483643 0
3901.6000000000686 3.083256483078003 2.9274217618094567 1.6598889827728271 0
3902.4000000000688 3.381073236465454 2.7753843438780206 1.684951663017273 0
3903.200000000069 4.603888988494873 2.7669377705681826 1.7156460285186768 0
3904.000000000069 -2.383763551712036 2.685591453761947 1.7489855289459229 0
3904.8000000000693 4.00214147567749 2.680952964110039 1.7822377681732178 0
